APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:23:00",231.77,233.41,232.52
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:24:00",225.94,234.16,232.71
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:25:00",231.77,233.26,232.52
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:26:00",226.24,233.41,231.93
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:27:00",231.77,233.41,232.49
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:28:00",226.24,234.16,232.93
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:29:00",226.09,233.56,232.27
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:30:00",231.77,234.16,232.95
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:31:00",225.64,234.16,232.39
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:32:00",231.77,233.86,232.81
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:33:00",226.24,233.86,232.76
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:34:00",231.62,233.86,232.74
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:35:00",225.34,233.86,232.45
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:36:00",226.98,234.01,232.4
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:37:00",225.49,234.31,232.26
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:38:00",231.77,234.16,232.79
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:39:00",226.54,234.16,232.67
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:40:00",231.77,234.01,233.01
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:41:00",225.34,234.01,232.23
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:42:00",231.77,234.01,232.87
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:43:00",226.24,234.16,232.77
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:44:00",232.37,234.01,233.2
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:45:00",225.49,234.16,232.64
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:46:00",225.865,234.235,232.71
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:47:00",231.92,233.56,232.65
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:48:00",226.09,233.71,232.47
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:49:00",232.07,233.71,232.81
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:50:00",225.49,233.56,232.1
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:51:00",231.92,233.71,232.72
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:52:00",226.24,233.86,232.67
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:53:00",226.83,233.71,232.78
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:54:00",232.07,233.86,232.86
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:55:00",225.49,233.71,232.44
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:56:00",232.22,234.31,233.01
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:57:00",226.24,234.01,232.7
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:58:00",232.07,233.71,232.86
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 10:59:00",225.79,233.71,232.52
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:00:00",225.79,233.56,232.35
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:01:00",225.64,234.16,232.57
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:02:00",231.77,234.31,232.65
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:03:00",225.79,234.01,232.43
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:04:00",231.77,234.16,232.98
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:05:00",224.89,233.26,231.84
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:06:00",231.77,234.16,232.83
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:07:00",226.24,234.01,232.74
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:08:00",231.77,233.86,233
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:09:00",226.09,234.16,232.77
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:10:00",225.64,233.86,232.74
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:11:00",226.09,234.01,232.78
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:12:00",229.08,234.16,232.995
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:13:00",232.22,233.86,233.03
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:14:00",225.64,234.16,232.36
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:15:00",232.22,234.16,233.23
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:16:00",226.24,234.01,232.55
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:17:00",230.42,234.01,232.54
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:18:00",231.77,233.41,232.56
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:19:00",225.64,233.56,232.1
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:20:00",231.92,233.56,232.65
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:21:00",225.94,233.56,232.44
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:22:00",232.07,233.71,232.77
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:23:00",226.24,233.56,232.47
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:24:00",225.64,233.56,232.3
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:25:00",225.49,233.56,232.4
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:26:00",232.07,233.86,232.74
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:27:00",225.94,234.01,232.35
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:28:00",231.92,234.31,233.13
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:29:00",225.79,234.01,232.33
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:30:00",232.07,233.86,232.96
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:31:00",225.79,233.86,232.76
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:32:00",232.22,233.86,232.98
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:33:00",226.69,233.86,232.72
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:34:00",226.39,233.86,232.61
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:35:00",225.94,233.71,232.63
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:36:00",232.07,233.86,232.94
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:37:00",225.94,233.86,232.7
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:38:00",228.78,233.935,232.555
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:39:00",231.77,234.16,232.52
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:40:00",225.79,233.41,232.35
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:41:00",228.03,233.56,232.49
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:42:00",231.77,233.56,232.61
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:43:00",225.64,233.71,232.01
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:44:00",231.77,234.01,232.63
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:45:00",226.39,233.86,232.61
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:46:00",231.62,233.86,232.52
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:47:00",226.83,234.01,232.4
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:48:00",225.04,233.26,232.1
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:49:00",225.79,233.56,232.23
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:50:00",231.77,233.56,232.53
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:51:00",228.03,233.56,232.31
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:52:00",231.92,233.71,232.68
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:53:00",225.79,233.86,232.11
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:54:00",232.07,233.71,232.81
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:55:00",225.19,233.86,232.51
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:56:00",232.07,233.56,232.77
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:57:00",226.09,233.71,232.6
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:58:00",226.69,233.86,232.59
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 11:59:00",226.24,233.71,232.69
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:00:00",232.07,233.86,233.02
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:01:00",225.94,233.86,232.62
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:02:00",232.07,233.56,232.81
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:03:00",225.79,233.56,232.05
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:04:00",228.63,233.485,232.445
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:05:00",226.83,233.56,232.23
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:06:00",231.62,233.71,232.54
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:07:00",225.64,233.56,232.4
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:08:00",232.07,233.71,232.87
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:09:00",225.94,233.71,232.52
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:10:00",232.07,234.16,232.86
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:11:00",226.54,233.86,232.66
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:12:00",226.09,233.86,232.31
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:13:00",226.24,234.16,232.77
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:14:00",231.77,234.01,233.02
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:15:00",225.94,233.26,232.19
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:16:00",231.92,233.56,232.61
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:17:00",225.64,233.26,231.98
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:18:00",231.92,233.56,232.6
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:19:00",225.64,233.41,232.26
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:20:00",231.77,233.26,232.56
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:21:00",225.94,233.56,232.32
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:22:00",225.79,233.56,232.25
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:23:00",225.94,233.56,232.37
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:24:00",231.92,233.71,232.57
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:25:00",225.79,234.01,232.39
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:26:00",231.47,233.26,232.36
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:27:00",225.49,233.71,231.99
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:28:00",231.62,234.01,232.9
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:29:00",226.91,233.785,232.625
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:30:00",232.22,233.86,232.99
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:31:00",226.24,233.86,232.47
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:32:00",232.22,233.86,233.02
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:33:00",225.34,233.71,232.66
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:34:00",231.77,233.41,232.49
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:35:00",225.79,233.56,232.35
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:36:00",225.49,233.41,232.3
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:37:00",225.49,233.56,232.34
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:38:00",231.92,233.41,232.59
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:39:00",225.64,233.71,232.39
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:40:00",231.92,233.56,232.65
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:41:00",225.79,233.56,232.11
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:42:00",231.92,233.56,232.74
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:43:00",226.54,233.71,232.52
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:44:00",231.92,233.56,232.78
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:45:00",226.09,233.71,232.44
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:46:00",225.34,233.41,232.21
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:47:00",225.64,233.41,232.24
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:48:00",230.12,233.41,232.48
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:49:00",225.64,233.26,232.1
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:50:00",227.13,233.56,232.5
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:51:00",225.34,233.56,231.98
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:52:00",231.92,233.71,232.72
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:53:00",225.79,233.86,232.66
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:54:00",228.78,233.86,232.76
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:55:00",228.78,233.86,232.675
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:56:00",232.07,234.01,232.99
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:57:00",226.39,234.16,232.85
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:58:00",232.52,234.16,233.23
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 12:59:00",226.39,234.16,233.01
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:00:00",225.94,234.31,232.95
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:01:00",226.69,234.31,233.01
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:02:00",232.37,234.16,233.24
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:03:00",226.54,234.01,232.84
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:04:00",231.92,233.86,233.11
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:05:00",225.79,234.01,232.43
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:06:00",232.07,233.71,232.93
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:07:00",226.69,234.16,232.69
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:08:00",232.07,234.01,232.94
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:09:00",226.24,234.01,232.76
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:10:00",225.64,233.86,232.61
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:11:00",225.94,233.86,232.68
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:12:00",232.22,233.86,233.05
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:13:00",226.24,234.01,232.78
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:14:00",232.22,234.01,233.08
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:15:00",225.94,234.01,232.53
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:16:00",232.22,234.01,233.12
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:17:00",226.39,234.01,232.95
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:18:00",228.63,234.16,233.04
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:19:00",232.37,234.01,233.12
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:20:00",225.94,234.16,232.65
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:21:00",229.305,234.085,233.045
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:22:00",232.07,234.01,233.13
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:23:00",226.39,234.01,232.81
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:24:00",226.09,234.31,232.74
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:25:00",226.24,233.86,232.82
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:26:00",232.07,234.01,233.1
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:27:00",226.24,234.01,232.75
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:28:00",232.07,233.86,232.95
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:29:00",225.64,233.86,232.25
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:30:00",232.07,233.71,232.82
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:31:00",226.39,233.56,232.46
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:32:00",231.92,233.71,232.68
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:33:00",225.64,233.71,232.46
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:34:00",225.49,233.56,232.42
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:35:00",225.79,233.56,232.5
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:36:00",231.77,233.56,232.71
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:37:00",226.24,233.71,232.52
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:38:00",232.07,233.86,232.89
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:39:00",226.09,233.86,232.37
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:40:00",232.22,233.86,233.03
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:41:00",226.24,234.16,232.95
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:42:00",230.87,234.01,233.04
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:43:00",232.22,233.86,232.99
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:44:00",225.79,234.01,232.33
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:45:00",231.92,233.56,232.68
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:46:00",225.79,233.56,232.32
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:47:00",228.555,234.085,232.53
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:48:00",225.34,233.86,232.28
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:49:00",225.64,233.86,232.25
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:50:00",231.77,233.86,232.51
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:51:00",225.94,233.56,232.3
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:52:00",231.77,233.56,232.61
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:53:00",225.79,233.56,232.13
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:54:00",232.07,233.71,232.85
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:55:00",226.54,234.01,232.68
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:56:00",232.22,234.01,233.07
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:57:00",226.09,234.31,232.95
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:58:00",226.09,234.16,232.64
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 13:59:00",225.49,233.56,232.43
APU001,a9tde5e5c784a42e7f35ted8d93ft2232b334241,"2015/01/04 14:00:00",231.92,233.71,232.8
